time_s,velocity_um_per_s,velocity_smooth_um_per_s
21.7666666666667,2.91384411045121,3.09735707211126
21.8,2.9902121580263,3.08533771682434
21.8333333333333,3.16874285009055,3.07681652538521
21.8666666666667,3.25964242670748,3.07263153900254
21.9,3.19616762701651,3.0709400921684
21.9333333333333,3.25358744311464,3.07697050913915
21.9666666666667,3.47344299650902,3.08810342349419
22,3.49908023628972,3.09253345757426
22.0333333333333,3.24743552668776,3.08730942623939
22.0666666666667,3.10084464299736,3.0758641322129
22.1,3.07517580798397,3.06272605258879
22.1333333333333,3.10772625885873,3.05604497869576
22.1666666666667,3.19554181634279,3.05614793875608
22.2,3.24720360464289,3.05389431223012
22.2333333333333,3.26257088045809,3.04823753459154
22.2666666666667,3.1728516353587,3.04379918519141
22.3,3.03749588476803,3.04069651384128
22.3333333333333,3.11816552639431,3.04373955074558
22.3666666666667,3.41978617752897,3.05973348626083
22.4,3.52758858854393,3.0816729976102
22.4333333333333,3.37109310906887,3.09957992248288
22.4666666666667,3.21490085383666,3.11528647905108
22.5,3.16339019091855,3.13221285081905
22.5333333333333,3.10756435975178,3.14420972635341
22.5666666666667,3.08139680177642,3.15251526006652
22.6,3.13314239223049,3.16120156291657
22.6333333333333,3.1993798227126,3.16909316188676
22.6666666666667,3.28534054551219,3.18357213588024
22.7,3.23424643464271,3.19799208528346
22.7333333333333,3.02253825451389,3.20266996545784
22.7666666666667,2.84689962942176,3.20043848275686
22.8,2.93997130088171,3.1987637875187
22.8333333333333,3.01130577989139,3.19351588517873
22.8666666666667,2.91466335963493,3.18201658294298
22.9,2.8396148506436,3.17013149039722
22.9333333333333,2.83157862331184,3.15606452973712
22.9666666666667,2.78856033644531,3.133235107735
23,2.8388487983688,3.11122739313763
23.0333333333333,2.99653758528139,3.10286412842409
23.0666666666667,3.02592238003614,3.10036671965871
23.1,3.03272773258745,3.09895178381216
23.1333333333333,3.07762286513521,3.09794833735471
23.1666666666667,3.15288360076868,3.09652639683558
23.2,3.15286476874595,3.09338176897235
23.2333333333333,3.17685575687688,3.0905245981863
23.2666666666667,3.2482235529576,3.0930369954396
23.3,3.23906332910973,3.09975591025099
23.3333333333333,3.18628408180974,3.10202652876484
23.3666666666667,3.20511602754087,3.09487085709857
23.4,3.14863660970896,3.08223912447074
23.4333333333333,3.03750205761258,3.07111942275553
23.4666666666667,3.0958227904712,3.06715015397668
23.5,3.25372959079335,3.07016146730584
23.5333333333333,3.37411932954533,3.07904663296562
23.5666666666667,3.31322822184152,3.08677434696779
23.6,3.27373067004546,3.09146062289496
23.6333333333333,3.3174858703541,3.09539749114968
23.6666666666667,3.44718453959266,3.10079229095236
23.7,3.63797591388502,3.11424994026044
23.7333333333333,3.68933344250742,3.13647644652689
23.7666666666667,3.50789912198181,3.15850976294555
23.8,3.29942513932408,3.1704915575603
23.8333333333333,3.30271952336316,3.18020534900936
23.8666666666667,3.48993732035301,3.19938114769996
23.9,3.62366182196728,3.22551604674408
23.9333333333333,3.64921738184946,3.25277067202867
23.9666666666667,3.65500427496345,3.28165213664594
24,3.65997694664834,3.30902307492193
24.0333333333333,3.65711378685381,3.33104228164101
24.0666666666667,3.56786438223164,3.34910701504753
24.1,3.45299326671711,3.36311586618518
24.1333333333333,3.36192467196971,3.37259259307966
24.1666666666667,3.2127198368369,3.37458713428194
24.2,3.09086860769075,3.3725205955801
24.2333333333333,3.16990141802766,3.37228878428512
24.2666666666667,3.41640893336953,3.37789496363219
24.3,3.51760660819189,3.38717973960159
24.3333333333333,3.40323559278457,3.39441145663409
24.3666666666667,3.21157768861247,3.39462684533647
24.4,3.11682530790448,3.39356646860966
24.4333333333333,3.22257176025621,3.39973545869778
24.4666666666667,3.39136587527811,3.40958689485801
24.5,3.45958451262487,3.41644872558573
24.5333333333333,3.36708794806294,3.41621434620298
24.5666666666667,3.22530134250956,3.41328345022525
24.6,3.12086726728327,3.40818800346651
24.6333333333333,3.08439722636428,3.40041838200018
24.6666666666667,3.17038739746584,3.39119181059595
24.7,3.27491698368441,3.37908984625593
24.7333333333333,3.241787701258,3.36417165488095
24.7666666666667,3.06286834519686,3.34933729565479
24.8,2.96806334164101,3.33829190239869
24.8333333333333,2.95669896167808,3.32675788367585
24.8666666666667,3.02480371263666,3.3112534300853
24.9,3.29190674229737,3.30019492742964
24.9333333333333,3.16124283312744,3.28392910913891
24.9666666666667,2.96869605214232,3.2610521683782
25,2.92123796531594,3.23642753566712
25.0333333333333,3.02855060218591,3.21547542951153
25.0666666666667,3.13003294711066,3.20088104834083
25.1,3.16376950803993,3.19124025638492
25.1333333333333,3.0867073881414,3.18206634692398
25.1666666666667,2.96750421229682,3.17389249277264
25.2,2.93421411965754,3.16867067650487
25.2333333333333,3.08180649132926,3.16573417894825
25.2666666666667,3.05392063583709,3.15365123569717
25.3,3.08494023442795,3.13922902323838
25.3333333333333,3.10536431035172,3.12929998049061
25.3666666666667,3.1453835219271,3.12709350826777
25.4,3.02944817582459,3.12418093719844
25.4333333333333,3.12000500800897,3.12076204545686
25.4666666666667,3.44545352602411,3.1225649671484
25.5,3.37756569144056,3.11983100644225
25.5333333333333,3.33981099764766,3.11892177476174
25.5666666666667,3.26881763792462,3.12037231794225
25.6,2.98059662651651,3.11569662991669
25.6333333333333,3.01312337948597,3.11332083502074
25.6666666666667,3.20393605585497,3.11443912363371
25.7,3.47384063393821,3.12106991197551
25.7333333333333,3.63712884704293,3.13424795016834
25.7666666666667,3.38673146263351,3.14504338741623
25.8,3.18770881668928,3.15236490325117
25.8333333333333,3.19109992792502,3.16017826879274
25.8666666666667,3.37407302084624,3.17182057906639
25.9,3.2791633841574,3.17139580046172
25.9333333333333,3.32139560275459,3.17673422611596
25.9666666666667,3.53900498021688,3.19574452371845
26,3.53150817640167,3.21608686408797
26.0333333333333,3.68991022925876,3.2381321849904
26.0666666666667,3.83962400502958,3.26178522025436
26.1,3.56982580107239,3.27532043002211
26.1333333333333,3.51576627493891,3.28962239291536
26.1666666666667,3.7201764071077,3.31471146607572
26.2,3.90607379602642,3.34710678862135
26.2333333333333,3.94452627066998,3.37586411459938
26.2666666666667,3.70239533950748,3.39747993805506
26.3,3.57769915588226,3.41390523543687
26.3333333333333,3.67154429361744,3.43277790154572
26.3666666666667,3.77502152311663,3.45376583491871
26.4,3.72928361082828,3.47709368275216
26.4333333333333,3.73679675658094,3.49765340770456
26.4666666666667,3.93705235550668,3.51404003535398
26.5,3.990703258826,3.53447795426683
26.5333333333333,3.96430715888675,3.5552944929748
26.5666666666667,4.02276646103191,3.58042612041171
26.6,4.09543419554118,3.61758737271253
26.6333333333333,3.95625612163847,3.64902513078428
26.6666666666667,3.57991358135882,3.66155771496774
26.7,3.27872688707139,3.65505392340552
26.7333333333333,3.29493266243961,3.64364738391874
26.7666666666667,3.44654355840802,3.64564112044456
26.8,3.60979916338832,3.65971079866786
26.8333333333333,3.46931639519907,3.66898468091033
26.8666666666667,3.31946343555421,3.66716436140059
26.9,3.35805840478956,3.66979419542166
26.9333333333333,3.61169281639536,3.67947076920969
26.9666666666667,3.85355193295917,3.68995566763443
27,3.64285773809627,3.69366731969092
27.0333333333333,3.54374448853255,3.68879512833338
27.0666666666667,3.66600088652498,3.68300769104989
27.1,4.03032644459425,3.69835771250062
27.1333333333333,4.2479119870816,3.72276256957204
27.1666666666667,4.25852307144149,3.74070745838317
27.2,4.09311922621544,3.74694230605614
27.2333333333333,3.9017624222932,3.74551684444358
27.2666666666667,3.91057860169169,3.75245628651638
27.3,3.96794184685179,3.76546437621537
27.3333333333333,3.81875388706826,3.77037136266373
27.3666666666667,3.73829924564744,3.76914728674809
27.4,3.72100204918076,3.76887123469317
27.4333333333333,3.47722770321343,3.76021893291426
27.4666666666667,3.25411278230869,3.73745428047432
27.5,3.14904350557239,3.70939895536587
27.5333333333333,3.11950316556901,3.68123882225528
27.5666666666667,2.60062973142924,3.63383426460185
27.6,2.19204670342389,3.57038801486461
27.6333333333333,2.02973828362107,3.50617075359737
27.6666666666667,1.91477968706593,3.45066629045427
27.7,1.83387226927029,3.4025044698609
27.7333333333333,1.80587409583243,3.35286918430733
27.7666666666667,1.75681174290316,3.29654479045716
27.8,1.84656776209481,3.23777041041405
27.8333333333333,1.93969230807612,3.18678294084328
27.8666666666667,1.89541881915453,3.13931478696329
27.9,1.78894347311353,3.08701095590743
27.9333333333333,1.67253176352353,3.02237225414503
27.9666666666667,1.60239859273726,2.94733380947097
28,1.77673506747788,2.88512972045035
28.0333333333333,2.08088322593864,2.83636767836389
28.0666666666667,2.51357315389737,2.79795342060964
28.1,3.02281429300589,2.76436968222336
28.1333333333333,3.20820919673256,2.72971292254506
28.1666666666667,3.23217515769137,2.69550132542005
28.2,3.22897623094352,2.66669655891099
28.2333333333333,3.19860125679995,2.64325785339455
28.2666666666667,3.15894958807577,2.61820355294068
28.3,2.99325074125101,2.58571384942066
28.3333333333333,2.78474527560355,2.55124689570517
28.3666666666667,2.73567633319376,2.51782613195671
28.4,2.79283681943596,2.48688729096522
28.4333333333333,2.9207190895391,2.46833700384274
28.4666666666667,3.10130315351464,2.46324334954961
28.5,3.19320861360533,2.46471551981737
28.5333333333333,3.02330220950595,2.46150882128193
28.5666666666667,2.57558003175947,2.46067383129294
28.6,2.32258611250386,2.46502514492894
28.6333333333333,2.20818930347845,2.47097351225752
28.6666666666667,2.09683839386717,2.47704213581756
28.7,2.13688148946008,2.48714244315722
28.7333333333333,2.34170077080802,2.50500333232307
28.7666666666667,2.49881221783686,2.52973668148753
28.8,2.48617426983887,2.55105689841233
28.8333333333333,2.39216429201635,2.56613929787701
28.8666666666667,2.26657368069108,2.57851112659489
28.9,2.21253954767168,2.59263099574683
28.9333333333333,2.32383976427016,2.61434126243838
28.9666666666667,2.42887962855136,2.64189063029885
29,2.44010501823139,2.66400296199064
29.0333333333333,2.41482012787807,2.67513419205529
29.0666666666667,2.32943796869614,2.66899635254858
29.1,2.27554938421439,2.64408752225553
29.1333333333333,2.35760736764948,2.61573412795276
29.1666666666667,2.46752026334054,2.5902456314744
29.2,2.52285800234559,2.5667083571878
29.2333333333333,2.46300756190425,2.54218856735794
29.2666666666667,2.2503124783013,2.51190066369879
29.3,2.08283760768909,2.48155355924673
29.3333333333333,2.08336416643863,2.45817418894123
29.3666666666667,2.194779316923,2.44014428839888
29.4,2.35961464014732,2.42570354908925
29.4333333333333,2.43860872220322,2.40963320351139
29.4666666666667,2.33924400181027,2.38423123178791
29.5,2.1504723318376,2.34947335572899
29.5333333333333,2.02822736644478,2.31630419429362
29.5666666666667,2.07427396936857,2.29959399221392
29.6,2.25373301435764,2.29729888894238
29.6333333333333,2.37452363643778,2.30284336670769
29.6666666666667,2.29476850684209,2.30944103714019
29.7,2.08424146873492,2.30768636978268
29.7333333333333,1.88789730917631,2.29255958772829
29.7666666666667,1.85332302904748,2.27104328143531
29.8,1.97069150300243,2.25386052254076
29.8333333333333,2.04167823126063,2.24217765384891
29.8666666666667,2.00986628908359,2.23362074079532
29.9,1.93019590974565,2.22420928619779
29.9333333333333,1.84760825122798,2.20833490242972
29.9666666666667,1.92041662146702,2.1913861355269
30,2.15552342831324,2.18190008252963
30.0333333333333,2.26549801368417,2.17692267872317
30.0666666666667,2.17796493314272,2.17187357753806
30.1,2.02824585541165,2.16363012657796
30.1333333333333,1.92655943328954,2.1492618620993
30.1666666666667,1.98715405794251,2.1332496552527
30.2,2.0772893996742,2.11839736849699
30.2333333333333,2.08845038246112,2.10591212918222
30.2666666666667,2.12621876814248,2.10177567217692
30.3,2.16856087071617,2.10463311427782
30.3333333333333,2.20635729200919,2.10873288513018
30.3666666666667,2.27046388431985,2.1112557040434
30.4,2.24722050542426,2.10750923288597
30.4333333333333,2.14963514345947,2.09787678026118
30.4666666666667,2.08074055326338,2.08925999864295
30.5,2.01073525109568,2.08460209595155
30.5333333333333,2.04547213376331,2.08517692152883
30.5666666666667,2.21195897339838,2.08976642166316
30.6,2.29682525456089,2.09120282966994
30.6333333333333,2.26247790044261,2.08746797180343
30.6666666666667,2.19594085758276,2.08417371682812
30.7,2.19742036260882,2.08794634662392
30.7333333333333,2.2871447811651,2.10125459569021
30.7666666666667,2.32876039987111,2.117102508051
30.8,2.3188642155166,2.1287082651348
30.8333333333333,2.28372502723164,2.13677649166717
30.8666666666667,2.162267328525,2.14185652631522
30.9,2.10980153095198,2.14784338035543
30.9333333333333,2.22565299406768,2.16044487178342
30.9666666666667,2.3168094979936,2.17365796766764
31,2.33362379144331,2.17959464643864
31.0333333333333,2.31477050698148,2.18123706288188
31.0666666666667,2.19395903562296,2.18177019963122
31.1,2.08288411823527,2.18359147505868
31.1333333333333,2.10500148456172,2.18953954343442
31.1666666666667,2.23027464676642,2.19764356306188
31.2,2.40102061632043,2.20843460361676
31.2333333333333,2.48711303522533,2.2217233587089
31.2666666666667,2.46042806234921,2.23286366851579
31.3,2.33611991344616,2.23844896994012
31.3333333333333,2.1695218367179,2.23722112143041
31.3666666666667,2.17036431273552,2.23388446904427
31.4,2.28614440707534,2.23518193243263
31.4333333333333,2.28651618188221,2.23974463371339
31.4666666666667,2.20082370943565,2.2437474055858
31.5,2.10267983773389,2.24681222514041
31.5333333333333,2.00811011899448,2.24556682464811
31.5666666666667,2.02901761944116,2.23946877951621
31.6,2.08984000583655,2.2325692712254
31.6333333333333,2.04646188578991,2.22536873740364
31.6666666666667,1.95781766260162,2.21743129757093
31.7,1.85516845596353,2.20602290068276
31.7333333333333,1.8203862914241,2.19046428435806
31.7666666666667,1.9186013786092,2.17679231698266
31.8,2.04396978940476,2.1676291694456
31.8333333333333,2.1400773934605,2.16284091498656
31.8666666666667,2.1771684592601,2.1633376193444
31.9,2.18872822661697,2.1659685091999
31.9333333333333,2.26715680974873,2.1673519697226
31.9666666666667,2.31952581360948,2.16744251357646
32,2.31079261293828,2.16668147429296
32.0333333333333,2.33278401272122,2.16728192448429
32.0666666666667,2.39956897171073,2.17413558902054
32.1,2.52232159923921,2.18878350505401
32.1333333333333,2.56916572061713,2.20425564625586
32.1666666666667,2.45660461816912,2.21179997863595
32.2,2.36782864667499,2.21069357964777
32.2333333333333,2.35711953451758,2.20636046295751
32.2666666666667,2.37803490302255,2.20361402431329
32.3,2.46109731623796,2.20777993773968
32.3333333333333,2.50476545808216,2.21895472511849
32.3666666666667,2.44394148866195,2.22807396431603
32.4,2.30076617673301,2.22856135663796
32.4333333333333,2.11041465119845,2.22269130561517
32.4666666666667,2.05835188925363,2.21794224494243
32.5,2.12774822288736,2.21877785778088
32.5333333333333,2.12806984142997,2.2227765151954
32.5666666666667,2.03107114597205,2.22284496607976
32.6,1.9035706579991,2.21663598781851
32.6333333333333,1.93996295067608,2.21308602331472
32.6666666666667,0,2.14782543456133
32.7,0,2.08598648602921
